date,cum_pnl
2010-11-09,-0.008167
2010-11-10,-0.003819
2010-11-11,-0.006922
2010-11-12,-0.014911
2010-11-14,-0.014035
2010-11-15,-0.024355
2010-11-16,-0.021954
2010-11-17,-0.022081
2010-11-18,-0.024988
2010-11-19,-0.025495
2010-11-21,-0.026762
2010-11-22,-0.020189
2010-11-23,-0.018050
2010-11-24,-0.026255
2010-11-25,-0.026255
2010-11-26,-0.026255
2010-11-28,-0.024862
2010-11-29,-0.028025
2010-11-30,-0.028908
2010-12-01,-0.020673
2010-12-02,-0.017615
2010-12-03,-0.019272
2010-12-05,-0.020291
2010-12-06,-0.024229
2010-12-07,-0.011470
2010-12-08,-0.002053
2010-12-09,-0.003219
2010-12-10,0.003145
2010-12-13,-0.002830
2010-12-14,0.009944
2010-12-15,0.012571
2010-12-16,0.006147
2010-12-17,-0.000496
2010-12-20,-0.000496
2010-12-21,0.001063
2010-12-22,0.012571
2010-12-23,0.015865
2010-12-26,0.015601
2010-12-27,0.012176
2010-12-28,0.019301
2010-12-29,0.010074
2010-12-30,0.010731
2010-12-31,0.008764
2011-01-02,0.010206
2011-01-03,0.009419
2011-01-04,0.009025
2011-01-05,0.016788
2011-01-06,0.012045
2011-01-07,0.006277
2011-01-09,0.006147
2011-01-10,0.003406
2011-01-11,0.007062
2011-01-12,0.007716
2011-01-13,0.002494
2011-01-14,0.004188
2011-01-16,0.003928
2011-01-17,0.002364
2011-01-18,0.007323
2011-01-19,0.005363
2011-01-20,0.012439
2011-01-21,0.010074
2011-01-23,0.010206
2011-01-24,0.009551
2011-01-25,0.005363
2011-01-26,0.008502
2011-01-27,0.007062
2011-01-28,0.001844
2011-01-30,0.000154
2011-01-31,0.004449
2011-02-01,0.009288
2011-02-02,0.012571
2011-02-03,0.016921
2011-02-04,0.022617
2011-02-06,0.023282
2011-02-07,0.022883
2011-02-08,0.030353
2011-02-09,0.025145
2011-02-10,0.027145
2011-02-11,0.024080
2011-02-13,0.024212
2011-02-14,0.024479
2011-02-15,0.023149
2011-02-16,0.024080
2011-02-17,0.019831
2011-02-18,0.019566
2011-02-20,0.019301
2011-02-21,0.016392
2011-02-22,0.011651
2011-02-23,0.013360
2011-02-24,0.012571
2011-02-25,0.009682
2011-02-27,0.009288
2011-02-28,0.010206
2011-03-01,0.007455
2011-03-02,0.011651
2011-03-03,0.017449
2011-03-04,0.017449
2011-03-06,0.017449
2011-03-07,0.017449
2011-03-08,0.017449
2011-03-09,0.017449
2011-03-10,0.010395
2011-03-11,0.011958
2011-03-13,0.011307
2011-03-14,0.008575
2011-03-15,0.004555
2011-03-16,-0.002922
2011-03-17,-0.002922
2011-03-18,-0.002922
2011-03-20,-0.002922
2011-03-21,-0.002922
2011-03-22,-0.005391
2011-03-23,-0.014935
2011-03-24,-0.019544
2011-03-25,-0.021790
2011-03-27,-0.023379
2011-03-28,-0.021658
2011-03-29,-0.025368
2011-03-30,-0.025368
2011-03-31,-0.025368
2011-04-01,-0.025368
2011-04-03,-0.025368
2011-04-04,-0.025368
2011-04-05,-0.025368
2011-04-06,-0.025368
2011-04-07,-0.026701
2011-04-08,-0.025368
2011-04-10,-0.023900
2011-04-11,-0.025901
2011-04-12,-0.031748
2011-04-13,-0.034130
2011-04-14,-0.032542
2011-04-15,-0.038087
2011-04-17,-0.038613
2011-04-18,-0.040847
2011-04-19,-0.040847
2011-04-20,-0.040847
2011-04-21,-0.040847
2011-04-24,-0.040847
2011-04-25,-0.040847
2011-04-26,-0.040847
2011-04-27,-0.040847
2011-04-28,-0.040847
2011-04-29,-0.040847
2011-05-01,-0.040847
2011-05-02,-0.040847
2011-05-03,-0.040847
2011-05-04,-0.038514
2011-05-05,-0.035281
2011-05-06,-0.033862
2011-05-08,-0.035668
2011-05-09,-0.033604
2011-05-10,-0.037219
2011-05-11,-0.032960
2011-05-12,-0.035152
2011-05-13,-0.031544
2011-05-15,-0.030259
2011-05-16,-0.029488
2011-05-17,-0.028975
2011-05-18,-0.032831
2011-05-19,-0.031801
2011-05-20,-0.028975
2011-05-22,-0.028590
2011-05-23,-0.027309
2011-05-24,-0.027181
2011-05-25,-0.027053
2011-05-26,-0.021180
2011-05-27,-0.020798
2011-05-29,-0.020035
2011-05-30,-0.020416
2011-05-31,-0.020798
2011-06-01,-0.013318
2011-06-02,-0.015721
2011-06-03,-0.013571
2011-06-05,-0.013445
2011-06-06,-0.013571
2011-06-07,-0.014077
2011-06-08,-0.009915
2011-06-09,-0.014456
2011-06-10,-0.012309
2011-06-12,-0.011931
2011-06-13,-0.012814
2011-06-14,-0.019654
2011-06-15,-0.011174
2011-06-16,-0.008783
2011-06-17,-0.008908
2011-06-19,-0.008908
2011-06-20,-0.009034
2011-06-21,-0.009789
2011-06-22,-0.021307
2011-06-23,-0.018383
2011-06-24,-0.013066
2011-06-26,-0.013192
2011-06-27,-0.016354
2011-06-28,-0.024750
2011-06-29,-0.028719
2011-06-30,-0.033732
2011-07-01,-0.036185
2011-07-03,-0.036185
2011-07-04,-0.035281
2011-07-05,-0.030644
2011-07-06,-0.029616
2011-07-07,-0.032058
2011-07-08,-0.022836
2011-07-10,-0.021053
2011-07-11,-0.016608
2011-07-12,-0.013066
2011-07-13,-0.015215
2011-07-14,-0.016481
2011-07-15,-0.013192
2011-07-17,-0.013698
2011-07-18,-0.013192
2011-07-19,-0.013192
2011-07-20,-0.016988
2011-07-21,-0.019780
2011-07-22,-0.017241
2011-07-24,-0.018003
2011-07-25,-0.018511
2011-07-26,-0.016608
2011-07-27,-0.016608
2011-07-28,-0.016862
2011-07-29,-0.005644
2011-07-31,-0.007024
2011-08-01,-0.003266
2011-08-02,0.005200
2011-08-03,0.003090
2011-08-04,0.013841
2011-08-05,0.004705
2011-08-07,0.005076
2011-08-08,0.019480
2011-08-09,0.023504
2011-08-10,0.028725
2011-08-11,0.021433
2011-08-12,0.025329
2011-08-14,0.025086
2011-08-15,0.023261
2011-08-16,0.028241
2011-08-17,0.029814
2011-08-18,0.035243
2011-08-19,0.034280
2011-08-21,0.034761
2011-08-22,0.032592
2011-08-23,0.029210
2011-08-24,0.023869
2011-08-25,0.027149
2011-08-26,0.029693
2011-08-28,0.029693
2011-08-29,0.026664
2011-08-30,0.031386
2011-08-31,0.027755
2011-09-01,0.032834
2011-09-02,0.037286
2011-09-04,0.037766
2011-09-05,0.041120
2011-09-06,0.036325
2011-09-07,0.033798
2011-09-08,0.036926
2011-09-09,0.040642
2011-09-11,0.040762
2011-09-12,0.038366
2011-09-13,0.036205
2011-09-14,0.035604
2011-09-15,0.030902
2011-09-16,0.032713
2011-09-19,0.037286
2011-09-20,0.038606
2011-09-21,0.041001
2011-09-22,0.039924
2011-09-23,0.033557
2011-09-25,0.032351
2011-09-26,0.030902
2011-09-27,0.026907
2011-09-28,0.027149
2011-09-29,0.025693
2011-09-30,0.029330
2011-10-02,0.029088
2011-10-03,0.035844
2011-10-04,0.032231
2011-10-05,0.029693
2011-10-06,0.024721
2011-10-07,0.018501
2011-10-09,0.018256
2011-10-10,0.011873
2011-10-11,0.014579
2011-10-12,0.012488
2011-10-13,0.016174
2011-10-14,0.011996
2011-10-16,0.011996
2011-10-17,0.017522
2011-10-18,0.017399
2011-10-19,0.017399
2011-10-20,0.017399
2011-10-21,0.017399
2011-10-23,0.017399
2011-10-24,0.017399
2011-10-25,0.017399
2011-10-26,0.017399
2011-10-27,0.017399
2011-10-28,0.017399
2011-10-30,0.017399
2011-10-31,0.007852
2011-11-01,0.000328
2011-11-02,-0.001363
2011-11-03,0.003355
2011-11-04,0.000328
2011-11-06,0.000328
2011-11-07,0.000328
2011-11-08,-0.003183
2011-11-09,0.002983
2011-11-10,0.002983
2011-11-11,-0.000164
2011-11-13,-0.000164
2011-11-14,-0.000164
2011-11-15,-0.000164
2011-11-16,-0.000164
2011-11-17,-0.000164
2011-11-18,-0.000164
2011-11-20,-0.000164
2011-11-21,-0.000164
2011-11-22,-0.000164
2011-11-23,-0.000164
2011-11-24,-0.000164
2011-11-25,-0.000164
2011-11-27,-0.003064
2011-11-28,-0.000285
2011-11-29,-0.000285
2011-11-30,-0.000285
2011-12-01,-0.000285
2011-12-02,-0.000285
2011-12-04,-0.000285
2011-12-05,-0.000285
2011-12-06,-0.001495
2011-12-07,0.002251
2011-12-08,0.006343
2011-12-09,0.001648
2011-12-11,0.001164
2011-12-12,0.004419
2011-12-13,0.004419
2011-12-14,0.007178
2011-12-15,0.006578
2011-12-16,0.010883
2011-12-18,0.010525
2011-12-19,0.011359
2011-12-20,0.007656
2011-12-21,-0.001482
2011-12-22,-0.001240
2011-12-23,-0.005718
2011-12-27,-0.005233
2011-12-28,-0.000516
2011-12-29,0.000570
2011-12-30,0.003458
2012-01-03,-0.001120
2012-01-04,-0.001120
2012-01-05,-0.001120
2012-01-06,0.000931
2012-01-08,0.001413
2012-01-09,0.001052
2012-01-10,0.000931
2012-01-11,0.003939
2012-01-12,0.002376
2012-01-13,0.006099
2012-01-15,0.007536
2012-01-16,0.006458
2012-01-17,0.006698
2012-01-18,0.004780
2012-01-19,0.000329
2012-01-20,-0.002569
2012-01-22,-0.001844
2012-01-23,-0.004264
2012-01-24,-0.004385
2012-01-25,0.002376
2012-01-26,0.005380
2012-01-27,0.008493
2012-01-29,0.008852
2012-01-30,0.008852
2012-01-31,0.008852
2012-02-01,0.006229
2012-02-02,0.008257
2012-02-03,0.002999
2012-02-05,0.002999
2012-02-06,0.003598
2012-02-07,0.000360
2012-02-08,-0.000121
2012-02-09,-0.001684
2012-02-10,0.000720
2012-02-12,0.000240
2012-02-13,0.001441
2012-02-14,0.001680
2012-02-15,0.003837
2012-02-16,-0.000722
2012-02-17,-0.001323
2012-02-19,-0.003974
2012-02-20,-0.003130
2012-02-21,-0.004577
2012-02-22,-0.001083
2012-02-23,-0.000481
2012-02-24,0.000600
2012-02-26,0.000600
2012-02-27,0.000600
2012-02-28,0.000600
2012-02-29,0.000600
2012-03-01,0.000600
2012-03-02,0.000600
2012-03-04,0.000600
2012-03-05,0.000600
2012-03-06,0.004557
2012-03-07,0.003240
2012-03-08,0.001201
2012-03-09,0.000479
2012-03-11,0.000720
2012-03-12,0.000240
2012-03-13,-0.005788
2012-03-14,-0.013679
2012-03-15,-0.013557
2012-03-16,-0.015265
2012-03-19,-0.015265
2012-03-20,-0.015265
2012-03-21,-0.017712
2012-03-22,-0.015265
2012-03-23,-0.018444
2012-03-25,-0.017345
2012-03-26,-0.018200
2012-03-27,-0.022467
2012-03-28,-0.021615
2012-03-29,-0.024774
2012-03-30,-0.022101
2012-04-01,-0.020640
2012-04-02,-0.024168
2012-04-03,-0.016978
2012-04-04,-0.021493
2012-04-05,-0.025381
2012-04-06,-0.034075
2012-04-08,-0.034916
2012-04-09,-0.033954
2012-04-10,-0.037555
2012-04-11,-0.035876
2012-04-12,-0.035156
2012-04-13,-0.038154
2012-04-15,-0.037915
2012-04-16,-0.038154
2012-04-17,-0.038154
2012-04-18,-0.039352
2012-04-19,-0.039352
2012-04-20,-0.039352
2012-04-22,-0.039352
2012-04-23,-0.037679
2012-04-24,-0.039950
2012-04-25,-0.039711
2012-04-26,-0.035533
2012-04-27,-0.036606
2012-04-29,-0.036486
2012-04-30,-0.035533
2012-05-01,-0.037441
2012-05-02,-0.036129
2012-05-03,-0.036486
2012-05-04,-0.032558
2012-05-06,-0.030186
2012-05-07,-0.032321
2012-05-08,-0.030897
2012-05-09,-0.030067
2012-05-10,-0.029712
2012-05-11,-0.029238
2012-05-13,-0.028528
2012-05-14,-0.026047
2012-05-15,-0.026755
2012-05-16,-0.027583
2012-05-17,-0.024161
2012-05-18,-0.025222
2012-05-20,-0.024985
2012-05-21,-0.026047
2012-05-22,-0.026165
2012-05-23,-0.024514
2012-05-24,-0.026755
2012-05-25,-0.023689
2012-05-27,-0.025457
2012-05-28,-0.024043
2012-05-29,-0.024043
2012-05-30,-0.009313
2012-05-31,-0.007342
2012-06-01,-0.002028
2012-06-03,-0.001567
2012-06-04,-0.006995
2012-06-05,-0.009661
2012-06-06,-0.013382
2012-06-07,-0.011753
2012-06-08,-0.012218
2012-06-10,-0.016651
2012-06-11,-0.009197
2012-06-12,-0.014199
2012-06-13,-0.010939
2012-06-14,-0.013849
2012-06-15,-0.010242
2012-06-17,-0.013966
2012-06-18,-0.010358
2012-06-19,-0.012568
2012-06-20,-0.014432
2012-06-21,-0.019695
2012-06-22,-0.022513
2012-06-24,-0.021690
2012-06-25,-0.018640
2012-06-26,-0.018991
2012-06-27,-0.018757
2012-06-28,-0.015132
2012-06-29,-0.018874
2012-07-01,-0.019461
2012-07-02,-0.014899
2012-07-03,-0.017118
2012-07-04,-0.016066
2012-07-05,-0.015366
2012-07-06,-0.012684
2012-07-08,-0.011986
2012-07-09,-0.011404
2012-07-10,-0.010474
2012-07-11,-0.011288
2012-07-12,-0.009429
2012-07-13,-0.010242
2012-07-15,-0.010474
2012-07-16,-0.009893
2012-07-17,-0.011171
2012-07-18,-0.010126
2012-07-19,-0.010939
2012-07-20,-0.007921
2012-07-22,-0.007226
2012-07-23,-0.006532
2012-07-24,-0.004335
2012-07-25,-0.006184
2012-07-26,-0.008385
2012-07-27,-0.013499
2012-07-29,-0.013266
2012-07-30,-0.010823
2012-07-31,-0.009197
2012-08-01,-0.013966
2012-08-02,-0.010590
2012-08-03,-0.014899
2012-08-05,-0.015833
2012-08-06,-0.014315
2012-08-07,-0.018054
2012-08-08,-0.018757
2012-08-09,-0.018757
2012-08-10,-0.018757
2012-08-12,-0.018757
2012-08-13,-0.018757
2012-08-14,-0.018757
2012-08-15,-0.018757
2012-08-16,-0.018757
2012-08-17,-0.018757
2012-08-19,-0.018757
2012-08-20,-0.018757
2012-08-21,-0.018757
2012-08-22,-0.024870
2012-08-23,-0.025455
2012-08-24,-0.025455
2012-08-26,-0.025573
2012-08-27,-0.027094
2012-08-28,-0.028262
2012-08-29,-0.028029
2012-08-30,-0.030247
2012-08-31,-0.030247
2012-09-02,-0.030247
2012-09-03,-0.030247
2012-09-04,-0.030247
2012-09-05,-0.030247
2012-09-06,-0.030247
2012-09-07,-0.030247
2012-09-09,-0.030247
2012-09-10,-0.030247
2012-09-11,-0.030247
2012-09-12,-0.030247
2012-09-13,-0.030247
2012-09-14,-0.037620
2012-09-16,-0.037620
2012-09-17,-0.037620
2012-09-18,-0.037620
2012-09-19,-0.038440
2012-09-20,-0.030328
2012-09-21,-0.032097
2012-09-23,-0.032097
2012-09-24,-0.033981
2012-09-25,-0.036213
2012-09-26,-0.038440
2012-09-27,-0.037620
2012-09-28,-0.038206
2012-09-30,-0.039025
2012-10-01,-0.038557
2012-10-02,-0.038908
2012-10-03,-0.039728
2012-10-04,-0.037268
2012-10-05,-0.033745
2012-10-07,-0.034451
2012-10-08,-0.035626
2012-10-09,-0.035509
2012-10-10,-0.036800
2012-10-11,-0.035978
2012-10-12,-0.036800
2012-10-14,-0.036565
2012-10-15,-0.036330
2012-10-16,-0.032215
2012-10-17,-0.027609
2012-10-18,-0.026543
2012-10-19,-0.029737
2012-10-21,-0.029856
2012-10-22,-0.026425
2012-10-23,-0.029383
2012-10-24,-0.028673
2012-10-25,-0.025595
2012-10-26,-0.031272
2012-10-28,-0.031743
2012-10-29,-0.033275
2012-10-30,-0.031272
2012-10-31,-0.033157
2012-11-01,-0.031979
2012-11-02,-0.033275
2012-11-04,-0.033157
2012-11-05,-0.034921
2012-11-06,-0.032568
2012-11-07,-0.037738
2012-11-08,-0.041130
2012-11-09,-0.041130
2012-11-11,-0.041363
2012-11-12,-0.040779
2012-11-13,-0.041713
2012-11-14,-0.042180
2012-11-15,-0.041830
2012-11-16,-0.041830
2012-11-18,-0.040780
2012-11-19,-0.040547
2012-11-20,-0.037390
2012-11-21,-0.038444
2012-11-22,-0.038913
2012-11-23,-0.039030
2012-11-25,-0.039148
2012-11-26,-0.037624
2012-11-27,-0.035519
2012-11-28,-0.035519
2012-11-29,-0.035519
2012-11-30,-0.035169
2012-12-02,-0.035169
2012-12-03,-0.035402
2012-12-04,-0.034702
2012-12-05,-0.033537
2012-12-06,-0.032954
2012-12-07,-0.035285
2012-12-10,-0.034702
2012-12-11,-0.036219
2012-12-12,-0.038324
2012-12-13,-0.041370
2012-12-14,-0.040081
2012-12-16,-0.041019
2012-12-17,-0.043486
2012-12-18,-0.045252
2012-12-19,-0.043839
2012-12-20,-0.049858
2012-12-21,-0.047612
2012-12-23,-0.047493
2012-12-24,-0.047493
2012-12-26,-0.047493
2012-12-27,-0.049144
2012-12-28,-0.051145
2012-12-30,-0.051145
2012-12-31,-0.051145
2013-01-02,-0.048781
2013-01-03,-0.048781
2013-01-04,-0.048781
2013-01-06,-0.048781
2013-01-07,-0.048781
2013-01-08,-0.048781
2013-01-09,-0.049848
2013-01-10,-0.046644
2013-01-11,-0.049611
2013-01-13,-0.050085
2013-01-14,-0.050796
2013-01-15,-0.051506
2013-01-16,-0.052570
2013-01-17,-0.049137
2013-01-18,-0.051387
2013-01-21,-0.049967
2013-01-22,-0.051742
2013-01-23,-0.053042
2013-01-24,-0.051032
2013-01-25,-0.045454
2013-01-27,-0.045097
2013-01-28,-0.044978
2013-01-29,-0.043548
2013-01-30,-0.045097
2013-01-31,-0.043786
2013-02-01,-0.043190
2013-02-03,-0.041519
2013-02-04,-0.046762
2013-02-05,-0.044621
2013-02-06,-0.047119
2013-02-07,-0.047713
2013-02-08,-0.048069
2013-02-10,-0.047356
2013-02-11,-0.046882
2013-02-12,-0.045930
2013-02-13,-0.043309
2013-02-14,-0.046525
2013-02-15,-0.046287
2013-02-18,-0.046287
2013-02-19,-0.044978
2013-02-20,-0.046287
2013-02-21,-0.048425
2013-02-22,-0.049493
2013-02-24,-0.048544
2013-02-25,-0.054812
2013-02-26,-0.054930
2013-02-27,-0.054812
2013-02-28,-0.056345
2013-03-01,-0.057756
2013-03-03,-0.057756
2013-03-04,-0.056226
2013-03-05,-0.055166
2013-03-06,-0.055166
2013-03-07,-0.055166
2013-03-08,-0.055166
2013-03-10,-0.055166
2013-03-11,-0.055166
2013-03-12,-0.057544
2013-03-13,-0.057425
2013-03-14,-0.057781
2013-03-15,-0.060862
2013-03-17,-0.064877
2013-03-18,-0.063108
2013-03-19,-0.063108
2013-03-20,-0.063108
2013-03-21,-0.063108
2013-03-22,-0.063108
2013-03-24,-0.063108
2013-03-25,-0.063108
2013-03-26,-0.063108
2013-03-27,-0.067307
2013-03-28,-0.065509
2013-03-31,-0.064909
2013-04-01,-0.067068
2013-04-02,-0.065869
2013-04-03,-0.069698
2013-04-04,-0.071727
2013-04-05,-0.073751
2013-04-07,-0.074702
2013-04-08,-0.072323
2013-04-09,-0.072203
2013-04-10,-0.068982
2013-04-11,-0.070057
2013-04-12,-0.070057
2013-04-14,-0.070057
2013-04-15,-0.070057
2013-04-16,-0.070057
2013-04-17,-0.071245
2013-04-18,-0.071008
2013-04-19,-0.071008
2013-04-21,-0.070770
2013-04-22,-0.072435
2013-04-23,-0.071603
2013-04-24,-0.071841
2013-04-25,-0.072078
2013-04-26,-0.074571
2013-04-28,-0.074571
2013-04-29,-0.074571
2013-04-30,-0.074571
2013-05-01,-0.074571
2013-05-02,-0.074571
2013-05-03,-0.074571
2013-05-05,-0.074214
2013-05-06,-0.074214
2013-05-07,-0.075049
2013-05-08,-0.075049
2013-05-09,-0.075049
2013-05-10,-0.075049
2013-05-12,-0.072770
2013-05-13,-0.074690
2013-05-14,-0.070968
2013-05-15,-0.073251
2013-05-16,-0.077083
2013-05-17,-0.073131
2013-05-19,-0.072770
2013-05-20,-0.073011
2013-05-21,-0.074570
2013-05-22,-0.066629
2013-05-23,-0.068318
2013-05-24,-0.069041
2013-05-27,-0.068318
2013-05-28,-0.059597
2013-05-29,-0.062634
2013-05-30,-0.063240
2013-05-31,-0.062270
2013-06-02,-0.062270
2013-06-03,-0.063848
2013-06-04,-0.062149
2013-06-05,-0.064818
2013-06-06,-0.066634
2013-06-07,-0.060203
2013-06-09,-0.059959
2013-06-10,-0.058374
2013-06-11,-0.060446
2013-06-12,-0.057887
2013-06-13,-0.062877
2013-06-14,-0.065060
2013-06-16,-0.064575
2013-06-17,-0.062270
2013-06-18,-0.062026
2013-06-19,-0.059228
2013-06-20,-0.017166
2013-06-21,-0.007973
2013-06-23,-0.007716
2013-06-24,-0.008101
2013-06-25,-0.002829
2013-06-26,-0.008614
2013-06-27,-0.012963
2013-06-28,-0.010919
2013-06-30,-0.009767
2013-07-01,-0.011942
2013-07-02,-0.012325
2013-07-03,-0.009126
2013-07-04,-0.008742
2013-07-05,0.005327
2013-07-07,0.005718
2013-07-08,-0.001152
2013-07-09,-0.002055
2013-07-10,-0.009895
2013-07-11,-0.009895
2013-07-12,-0.008871
2013-07-14,-0.008486
2013-07-15,-0.011813
2013-07-16,-0.011686
2013-07-17,-0.016022
2013-07-18,-0.013728
2013-07-19,-0.016022
2013-07-21,-0.016404
2013-07-22,-0.016531
2013-07-23,-0.015003
2013-07-24,-0.010280
2013-07-25,-0.012069
2013-07-26,-0.012325
2013-07-28,-0.012707
2013-07-29,-0.010663
2013-07-30,-0.010535
2013-07-31,-0.011174
2013-08-01,-0.002829
2013-08-02,-0.012069
2013-08-04,-0.011813
2013-08-05,-0.010280
2013-08-06,-0.010151
2013-08-07,-0.012580
2013-08-08,-0.012963
2013-08-09,-0.013856
2013-08-11,-0.014111
2013-08-12,-0.010663
2013-08-13,-0.004246
2013-08-14,-0.005790
2013-08-15,-0.002571
2013-08-16,0.001176
2013-08-18,0.002471
2013-08-19,0.003509
2013-08-20,0.000270
2013-08-21,0.005977
2013-08-22,0.007148
2013-08-23,0.001694
2013-08-25,0.002342
2013-08-26,-0.000247
2013-08-27,-0.005661
2013-08-28,-0.001538
2013-08-29,-0.001797
2013-08-30,0.000659
2013-09-02,0.004157
2013-09-03,0.004807
2013-09-04,0.007930
2013-09-05,0.014206
2013-09-06,0.008452
2013-09-08,0.008974
2013-09-09,0.006758
2013-09-10,0.009234
2013-09-11,0.005067
2013-09-12,0.005327
2013-09-13,0.003379
2013-09-15,-0.003731
2013-09-16,0.000270
2013-09-17,-0.000893
2013-09-18,-0.012963
2013-09-19,-0.007973
2013-09-20,-0.001152
2013-09-22,-0.001926
2013-09-23,-0.003602
2013-09-24,-0.006047
2013-09-25,-0.006047
2013-09-26,-0.005405
2013-09-27,-0.007585
2013-09-29,-0.010143
2013-09-30,-0.008481
2013-10-01,-0.005405
2013-10-02,-0.008993
2013-10-03,-0.009504
2013-10-04,-0.006560
2013-10-06,-0.006560
2013-10-07,-0.007072
2013-10-08,-0.007456
2013-10-09,-0.007456
2013-10-10,-0.007456
2013-10-11,-0.007456
2013-10-13,-0.006173
2013-10-14,-0.006173
2013-10-15,-0.006173
2013-10-16,-0.006173
2013-10-17,-0.006173
2013-10-18,-0.006173
2013-10-20,-0.006173
2013-10-21,-0.006173
2013-10-22,-0.006173
2013-10-23,-0.006173
2013-10-24,-0.007188
2013-10-25,-0.006300
2013-10-27,-0.006426
2013-10-28,-0.006173
2013-10-29,-0.005033
2013-10-30,-0.007441
2013-10-31,-0.009220
2013-11-01,-0.012787
2013-11-03,-0.013425
2013-11-04,-0.011001
2013-11-05,-0.014447
2013-11-06,-0.011511
2013-11-07,-0.009220
2013-11-08,-0.018032
2013-11-10,-0.018545
2013-11-11,-0.018930
2013-11-12,-0.019829
2013-11-13,-0.012914
2013-11-14,-0.011384
2013-11-15,-0.012404
2013-11-17,-0.013170
2013-11-18,-0.009983
2013-11-19,-0.012149
2013-11-20,-0.017391
2013-11-21,-0.015725
2013-11-22,-0.013680
2013-11-24,-0.014319
2013-11-25,-0.011894
2013-11-26,-0.011384
2013-11-27,-0.013297
2013-11-28,-0.013297
2013-11-29,-0.014448
2013-12-01,-0.013681
2013-12-02,-0.017136
2013-12-03,-0.015855
2013-12-04,-0.019190
2013-12-05,-0.021634
2013-12-06,-0.020732
2013-12-08,-0.021762
2013-12-09,-0.021762
2013-12-10,-0.021762
2013-12-11,-0.021762
2013-12-12,-0.021762
2013-12-13,-0.021762
2013-12-16,-0.021762
2013-12-17,-0.021762
2013-12-18,-0.021762
2013-12-19,-0.017234
2013-12-20,0.000295
2013-12-22,0.000690
2013-12-23,0.002804
2013-12-24,0.006250
2013-12-26,0.006515
2013-12-27,0.006515
2013-12-29,0.006649
2013-12-30,0.004923
2013-12-31,0.007712
2014-01-02,0.005587
2014-01-03,0.005587
2014-01-05,0.006649
2014-01-06,0.002408
2014-01-07,0.001615
2014-01-08,0.005587
2014-01-09,0.004393
2014-01-10,-0.004446
2014-01-12,-0.005102
